row_id,app_id,app_name,app_version,cmp_id,cmp_name,cmp_version,cmp_type,app_status,cmp_status,request_id,request_date,request_status,request_step,notes
455,Gon674,Gonkulator,8.5.4,rot95.514,"Gonkulator:8.5.4--Cmp Program-14",A4,Internal,"in progress",released,53BDO,2011-7-16,submitted,review_step," "
456,Gon674,Gonkulator,8.5.4,rot95.515,"Gonkulator:8.5.4--Cmp Program-15",A4,"Open Source","in progress",pending,87POT,2023-11-26,pending,inspection_step," "
457,Gon674,Gonkulator,8.5.4,rot95.516,"Gonkulator:8.5.4--Cmp Program-16",A4,Internal,"in progress",submitted,69FBG,2023-2-11,pending,review_step," "
458,Gon674,Gonkulator,8.5.4,rot95.517,"Gonkulator:8.5.4--Cmp Program-17",A4,"Open Source","in progress",approved,39AAI,2024-10-25,approved,inspection_step," "
459,Gon674,Gonkulator,8.5.4,rot95.518,"Gonkulator:8.5.4--Cmp Program-18",A4,"Open Source","in progress",pending,44VXY,2016-5-27,submitted,inspection_step," "
460,Gon674,Gonkulator,8.5.4,rot95.519,"Gonkulator:8.5.4--Cmp Program-19",A4,"Open Source","in progress",submitted,42SBH,2029-12-8,pending,inspection_step," "
461,Tra899,Transmogrifyer,Ver:0,rey63.10,"Transmogrifyer:Ver:0--Cmp Program-0",1.10,Commercial,"in progress",submitted,22ANV,2030-8-27,approved,approval_step," "
462,Tra899,Transmogrifyer,Ver:0,rey63.11,"Transmogrifyer:Ver:0--Cmp Program-1",1.10,Commercial,"in progress",pending,13HDC,2017-4-23,submitted,approval_step," "
463,Tra899,Transmogrifyer,Ver:0,rey63.12,"Transmogrifyer:Ver:0--Cmp Program-2",1.10,Commercial,"in progress",pending,16QQJ,2004-5-4,approved,approval_step," "
464,Tra899,Transmogrifyer,Ver:0,rey63.13,"Transmogrifyer:Ver:0--Cmp Program-3",1.10,Other,"in progress",in_review,86ZLQ,2012-9-15,approved,approval_step," "
465,Tra899,Transmogrifyer,Ver:0,rey63.14,"Transmogrifyer:Ver:0--Cmp Program-4",1.10,"Open Source","in progress",released,35QBE,2006-2-7,pending,review_step," "
466,Tra899,Transmogrifyer,Ver:0,rey63.15,"Transmogrifyer:Ver:0--Cmp Program-5",1.10,"Open Source","in progress",submitted,55TAG,2006-5-29,submitted,inspection_step," "
467,Tra899,Transmogrifyer,Ver:0,rey63.16,"Transmogrifyer:Ver:0--Cmp Program-6",1.10,"Open Source","in progress",pending,79KVR,2018-8-9,approved,approval_step," "
468,Tra899,Transmogrifyer,Ver:0,rey63.17,"Transmogrifyer:Ver:0--Cmp Program-7",1.10,Other,"in progress",approved,60TVG,2007-7-27,submitted,inspection_step," "
469,Tra899,Transmogrifyer,Ver:0,rey63.18,"Transmogrifyer:Ver:0--Cmp Program-8",1.10,Commercial,"in progress",in_review,40LCD,2021-5-5,pending,approval_step," "
470,Tra899,Transmogrifyer,Ver:0,rey63.19,"Transmogrifyer:Ver:0--Cmp Program-9",1.10,"Open Source","in progress",submitted,76QVE,2021-10-30,approved,inspection_step," "
471,Tra899,Transmogrifyer,Ver:0,rey63.110,"Transmogrifyer:Ver:0--Cmp Program-10",1.10,Commercial,"in progress",in_review,82JWP,2014-5-23,pending,approval_step," "
472,Tra899,Transmogrifyer,Ver:0,rey63.111,"Transmogrifyer:Ver:0--Cmp Program-11",1.10,Commercial,"in progress",approved,49FBJ,2010-11-8,approved,approval_step,"Open Source. No commercial support"
473,Tra899,Transmogrifyer,Ver:0,rey63.112,"Transmogrifyer:Ver:0--Cmp Program-12",1.10,Commercial,"in progress",submitted,51WYJ,2014-11-14,pending,approval_step," "
474,Tra899,Transmogrifyer,Ver:0,rey63.113,"Transmogrifyer:Ver:0--Cmp Program-13",1.10,Other,"in progress",released,47IAH,2018-12-18,submitted,inspection_step," "
475,Tra899,Transmogrifyer,Ver:0,rey63.114,"Transmogrifyer:Ver:0--Cmp Program-14",1.10,Commercial,"in progress",in_review,91KZN,2027-3-24,pending,review_step," "
476,Tra899,Transmogrifyer,Ver:0,rey63.115,"Transmogrifyer:Ver:0--Cmp Program-15",1.10,Internal,"in progress",approved,86QDT,2017-2-10,pending,review_step," "
477,Tra899,Transmogrifyer,Ver:0,rey63.116,"Transmogrifyer:Ver:0--Cmp Program-16",1.10,"Open Source","in progress",submitted,19XBN,2026-5-9,submitted,approval_step," "
478,Tra899,Transmogrifyer,Ver:0,rey63.117,"Transmogrifyer:Ver:0--Cmp Program-17",1.10,Other,"in progress",in_review,37BZQ,2014-11-23,submitted,inspection_step,"Open Source. No commercial support"
479,Tra899,Transmogrifyer,Ver:0,rey63.118,"Transmogrifyer:Ver:0--Cmp Program-18",1.10,Internal,"in progress",submitted,55YMB,2002-1-1,approved,inspection_step," "
480,Tra899,Transmogrifyer,Ver:0,rey63.119,"Transmogrifyer:Ver:0--Cmp Program-19",1.10,"Open Source","in progress",approved,57WQE,2028-1-31,pending,review_step," "
481,Tra828,Transmogrifyer,Ver:1,rey63.10,"Transmogrifyer:Ver:1--Cmp Program-0",1.11,Internal,"in progress",pending,32BAW,2006-3-5,approved,approval_step," "
482,Tra828,Transmogrifyer,Ver:1,rey63.11,"Transmogrifyer:Ver:1--Cmp Program-1",1.11,Internal,"in progress",approved,11BSG,2022-7-12,approved,review_step,"Public Domain. No Support"
483,Tra828,Transmogrifyer,Ver:1,rey63.12,"Transmogrifyer:Ver:1--Cmp Program-2",1.11,Other,"in progress",pending,24ZPF,2002-1-22,approved,inspection_step," "
484,Tra828,Transmogrifyer,Ver:1,rey63.13,"Transmogrifyer:Ver:1--Cmp Program-3",1.11,Commercial,"in progress",submitted,34USZ,2025-3-13,pending,inspection_step,"Open Source. No commercial support"
485,Tra828,Transmogrifyer,Ver:1,rey63.14,"Transmogrifyer:Ver:1--Cmp Program-4",1.11,"Open Source","in progress",pending,13UIU,2027-4-8,approved,review_step,"Public Domain. No Support"
486,Tra828,Transmogrifyer,Ver:1,rey63.15,"Transmogrifyer:Ver:1--Cmp Program-5",1.11,Commercial,"in progress",released,95WRF,2016-11-28,submitted,approval_step," "
487,Tra828,Transmogrifyer,Ver:1,rey63.16,"Transmogrifyer:Ver:1--Cmp Program-6",1.11,Commercial,"in progress",released,31IEJ,2008-1-11,submitted,inspection_step,"Open Source. No commercial support"
488,Tra828,Transmogrifyer,Ver:1,rey63.17,"Transmogrifyer:Ver:1--Cmp Program-7",1.11,Commercial,"in progress",in_review,46TPS,2013-4-12,approved,review_step," "
489,Tra828,Transmogrifyer,Ver:1,rey63.18,"Transmogrifyer:Ver:1--Cmp Program-8",1.11,Internal,"in progress",approved,53TKU,2013-10-13,submitted,review_step," "
490,Tra828,Transmogrifyer,Ver:1,rey63.19,"Transmogrifyer:Ver:1--Cmp Program-9",1.11,Commercial,"in progress",approved,17RRN,2014-6-21,submitted,review_step," "
491,Tra828,Transmogrifyer,Ver:1,rey63.110,"Transmogrifyer:Ver:1--Cmp Program-10",1.11,Internal,"in progress",in_review,56FHU,2003-7-1,pending,inspection_step,"Public Domain. No Support"
492,Tra828,Transmogrifyer,Ver:1,rey63.111,"Transmogrifyer:Ver:1--Cmp Program-11",1.11,Internal,"in progress",released,65APD,2014-4-20,pending,approval_step," "
493,Tra828,Transmogrifyer,Ver:1,rey63.112,"Transmogrifyer:Ver:1--Cmp Program-12",1.11,"Open Source","in progress",submitted,67LLV,2020-3-26,approved,review_step,"Open Source. No commercial support"
494,Tra828,Transmogrifyer,Ver:1,rey63.113,"Transmogrifyer:Ver:1--Cmp Program-13",1.11,"Open Source","in progress",in_review,97IYI,2027-3-15,pending,inspection_step,"Public Domain. No Support"
495,Tra828,Transmogrifyer,Ver:1,rey63.114,"Transmogrifyer:Ver:1--Cmp Program-14",1.11,Internal,"in progress",released,57IAV,2002-3-6,pending,inspection_step," "
496,Tra828,Transmogrifyer,Ver:1,rey63.115,"Transmogrifyer:Ver:1--Cmp Program-15",1.11,Commercial,"in progress",in_review,90HUD,2028-10-10,pending,inspection_step," "
497,Tra828,Transmogrifyer,Ver:1,rey63.116,"Transmogrifyer:Ver:1--Cmp Program-16",1.11,Commercial,"in progress",released,30ZYF,2010-1-3,submitted,review_step," "
498,Tra828,Transmogrifyer,Ver:1,rey63.117,"Transmogrifyer:Ver:1--Cmp Program-17",1.11,"Open Source","in progress",approved,37VTE,2030-1-2,pending,approval_step," "
499,Tra828,Transmogrifyer,Ver:1,rey63.118,"Transmogrifyer:Ver:1--Cmp Program-18",1.11,"Open Source","in progress",in_review,67GNO,2002-4-23,approved,inspection_step,"Open Source. No commercial support"
500,Tra828,Transmogrifyer,Ver:1,rey63.119,"Transmogrifyer:Ver:1--Cmp Program-19",1.11,Commercial,"in progress",in_review,23UGU,2000-6-13,submitted,inspection_step," "
501,Tra646,Transmogrifyer,Ver:2,rey63.10,"Transmogrifyer:Ver:2--Cmp Program-0",1.12,"Open Source","in progress",pending,82PWF,2020-9-3,submitted,inspection_step," "
502,Tra646,Transmogrifyer,Ver:2,rey63.11,"Transmogrifyer:Ver:2--Cmp Program-1",1.12,Other,"in progress",released,94TKU,2008-5-24,pending,approval_step," "
503,Tra646,Transmogrifyer,Ver:2,rey63.12,"Transmogrifyer:Ver:2--Cmp Program-2",1.12,Commercial,"in progress",submitted,36PVI,2003-9-3,approved,approval_step,"Public Domain. No Support"
504,Tra646,Transmogrifyer,Ver:2,rey63.13,"Transmogrifyer:Ver:2--Cmp Program-3",1.12,Internal,"in progress",submitted,56ZRT,2019-10-8,submitted,review_step," "
505,Tra646,Transmogrifyer,Ver:2,rey63.14,"Transmogrifyer:Ver:2--Cmp Program-4",1.12,Other,"in progress",released,44CSZ,2023-2-11,pending,inspection_step,"Public Domain. No Support"
506,Tra646,Transmogrifyer,Ver:2,rey63.15,"Transmogrifyer:Ver:2--Cmp Program-5",1.12,Internal,"in progress",approved,10OOP,2027-4-5,approved,review_step," "
507,Tra646,Transmogrifyer,Ver:2,rey63.16,"Transmogrifyer:Ver:2--Cmp Program-6",1.12,Internal,"in progress",submitted,62OVK,2013-7-17,pending,inspection_step," "
508,Tra646,Transmogrifyer,Ver:2,rey63.17,"Transmogrifyer:Ver:2--Cmp Program-7",1.12,"Open Source","in progress",submitted,85MGR,2012-12-31,approved,inspection_step," "
509,Tra646,Transmogrifyer,Ver:2,rey63.18,"Transmogrifyer:Ver:2--Cmp Program-8",1.12,"Open Source","in progress",in_review,77UGC,2008-1-13,pending,review_step," "
510,Tra646,Transmogrifyer,Ver:2,rey63.19,"Transmogrifyer:Ver:2--Cmp Program-9",1.12,"Open Source","in progress",in_review,44VLM,2014-6-18,submitted,inspection_step,"Public Domain. No Support"
511,Tra646,Transmogrifyer,Ver:2,rey63.110,"Transmogrifyer:Ver:2--Cmp Program-10",1.12,Other,"in progress",released,74DJN,2001-1-28,submitted,approval_step,"Public Domain. No Support"
512,Tra646,Transmogrifyer,Ver:2,rey63.111,"Transmogrifyer:Ver:2--Cmp Program-11",1.12,Commercial,"in progress",pending,13YHA,2016-4-7,pending,inspection_step," "
513,Tra646,Transmogrifyer,Ver:2,rey63.112,"Transmogrifyer:Ver:2--Cmp Program-12",1.12,"Open Source","in progress",released,33LLH,2019-6-1,submitted,approval_step," "
514,Tra646,Transmogrifyer,Ver:2,rey63.113,"Transmogrifyer:Ver:2--Cmp Program-13",1.12,Commercial,"in progress",in_review,91XTT,2002-7-21,submitted,review_step,"Open Source. No commercial support"
515,Tra646,Transmogrifyer,Ver:2,rey63.114,"Transmogrifyer:Ver:2--Cmp Program-14",1.12,Internal,"in progress",pending,77STE,2009-1-12,submitted,inspection_step," "
516,Tra646,Transmogrifyer,Ver:2,rey63.115,"Transmogrifyer:Ver:2--Cmp Program-15",1.12,Other,"in progress",in_review,77VGO,2006-3-4,approved,inspection_step," "
517,Tra646,Transmogrifyer,Ver:2,rey63.116,"Transmogrifyer:Ver:2--Cmp Program-16",1.12,"Open Source","in progress",in_review,95LKD,2024-10-22,submitted,review_step," "
518,Tra646,Transmogrifyer,Ver:2,rey63.117,"Transmogrifyer:Ver:2--Cmp Program-17",1.12,Commercial,"in progress",in_review,60MSF,2004-8-20,submitted,inspection_step," "
519,Tra646,Transmogrifyer,Ver:2,rey63.118,"Transmogrifyer:Ver:2--Cmp Program-18",1.12,Internal,"in progress",released,52QWA,2003-2-24,pending,approval_step," "
520,Tra646,Transmogrifyer,Ver:2,rey63.119,"Transmogrifyer:Ver:2--Cmp Program-19",1.12,Other,"in progress",submitted,99SRT,2006-9-7,submitted,inspection_step," "
521,Tra523,Transmogrifyer,Ver:3,rey63.10,"Transmogrifyer:Ver:3--Cmp Program-0",1.13,Commercial,"in progress",approved,67ZOP,2008-4-31,submitted,review_step,"Open Source. No commercial support"
522,Tra523,Transmogrifyer,Ver:3,rey63.11,"Transmogrifyer:Ver:3--Cmp Program-1",1.13,Commercial,"in progress",released,11NKT,2015-8-3,approved,review_step," "
523,Tra523,Transmogrifyer,Ver:3,rey63.12,"Transmogrifyer:Ver:3--Cmp Program-2",1.13,Commercial,"in progress",released,68DKA,2030-2-29,submitted,inspection_step," "
524,Tra523,Transmogrifyer,Ver:3,rey63.13,"Transmogrifyer:Ver:3--Cmp Program-3",1.13,Other,"in progress",in_review,23CTS,2017-5-4,submitted,approval_step," "
525,Tra523,Transmogrifyer,Ver:3,rey63.14,"Transmogrifyer:Ver:3--Cmp Program-4",1.13,Commercial,"in progress",submitted,61VLU,2027-1-9,submitted,approval_step," "
526,Tra523,Transmogrifyer,Ver:3,rey63.15,"Transmogrifyer:Ver:3--Cmp Program-5",1.13,"Open Source","in progress",submitted,87XKU,2006-5-25,approved,approval_step," "
527,Tra523,Transmogrifyer,Ver:3,rey63.16,"Transmogrifyer:Ver:3--Cmp Program-6",1.13,"Open Source","in progress",submitted,68FGE,2029-6-2,approved,inspection_step," "
528,Tra523,Transmogrifyer,Ver:3,rey63.17,"Transmogrifyer:Ver:3--Cmp Program-7",1.13,Other,"in progress",approved,90KTG,2028-6-9,pending,approval_step,"Open Source. No commercial support"
529,Tra523,Transmogrifyer,Ver:3,rey63.18,"Transmogrifyer:Ver:3--Cmp Program-8",1.13,Internal,"in progress",pending,60LFU,2020-8-1,approved,approval_step," "
530,Tra523,Transmogrifyer,Ver:3,rey63.19,"Transmogrifyer:Ver:3--Cmp Program-9",1.13,Other,"in progress",in_review,95OFC,2026-8-14,submitted,inspection_step," "
531,Tra523,Transmogrifyer,Ver:3,rey63.110,"Transmogrifyer:Ver:3--Cmp Program-10",1.13,Internal,"in progress",submitted,61CEC,2016-11-4,approved,review_step," "
532,Tra523,Transmogrifyer,Ver:3,rey63.111,"Transmogrifyer:Ver:3--Cmp Program-11",1.13,Commercial,"in progress",submitted,14HGK,2003-10-18,pending,inspection_step,"Open Source. No commercial support"
533,Tra523,Transmogrifyer,Ver:3,rey63.112,"Transmogrifyer:Ver:3--Cmp Program-12",1.13,Commercial,"in progress",pending,68RAV,2013-9-22,approved,inspection_step," "
534,Tra523,Transmogrifyer,Ver:3,rey63.113,"Transmogrifyer:Ver:3--Cmp Program-13",1.13,Commercial,"in progress",released,24OGD,2022-4-13,submitted,review_step," "
535,Tra523,Transmogrifyer,Ver:3,rey63.114,"Transmogrifyer:Ver:3--Cmp Program-14",1.13,"Open Source","in progress",in_review,11EWD,2027-11-16,pending,inspection_step," "
536,Tra523,Transmogrifyer,Ver:3,rey63.115,"Transmogrifyer:Ver:3--Cmp Program-15",1.13,"Open Source","in progress",pending,32TAO,2001-1-3,approved,approval_step,"Open Source. No commercial support"
537,Tra523,Transmogrifyer,Ver:3,rey63.116,"Transmogrifyer:Ver:3--Cmp Program-16",1.13,"Open Source","in progress",released,56EDX,2026-3-17,submitted,approval_step,"Public Domain. No Support"
538,Tra523,Transmogrifyer,Ver:3,rey63.117,"Transmogrifyer:Ver:3--Cmp Program-17",1.13,Commercial,"in progress",released,13SJZ,2021-5-27,pending,review_step," "
539,Tra523,Transmogrifyer,Ver:3,rey63.118,"Transmogrifyer:Ver:3--Cmp Program-18",1.13,"Open Source","in progress",in_review,35WAG,2023-4-15,submitted,approval_step," "
540,Tra523,Transmogrifyer,Ver:3,rey63.119,"Transmogrifyer:Ver:3--Cmp Program-19",1.13,"Open Source","in progress",in_review,26RCV,2007-5-17,submitted,inspection_step," "
541,Tra577,Transmogrifyer,Ver:4,rey63.10,"Transmogrifyer:Ver:4--Cmp Program-0",1.14,Other,"in progress",pending,57OEM,2010-5-26,submitted,inspection_step," "
542,Tra577,Transmogrifyer,Ver:4,rey63.11,"Transmogrifyer:Ver:4--Cmp Program-1",1.14,Internal,"in progress",pending,69UMW,2012-6-7,pending,review_step,"Open Source. No commercial support"
543,Tra577,Transmogrifyer,Ver:4,rey63.12,"Transmogrifyer:Ver:4--Cmp Program-2",1.14,Commercial,"in progress",in_review,78PMG,2025-4-21,pending,inspection_step," "
544,Tra577,Transmogrifyer,Ver:4,rey63.13,"Transmogrifyer:Ver:4--Cmp Program-3",1.14,Internal,"in progress",submitted,23LAL,2010-7-18,approved,approval_step,"Public Domain. No Support"
545,Tra577,Transmogrifyer,Ver:4,rey63.14,"Transmogrifyer:Ver:4--Cmp Program-4",1.14,Commercial,"in progress",pending,75CRA,2003-9-2,pending,approval_step," "
546,Tra577,Transmogrifyer,Ver:4,rey63.15,"Transmogrifyer:Ver:4--Cmp Program-5",1.14,Internal,"in progress",submitted,78LGN,2024-11-20,submitted,review_step," "
547,Tra577,Transmogrifyer,Ver:4,rey63.16,"Transmogrifyer:Ver:4--Cmp Program-6",1.14,Internal,"in progress",released,78NBD,2007-3-2,submitted,approval_step," "
548,Tra577,Transmogrifyer,Ver:4,rey63.17,"Transmogrifyer:Ver:4--Cmp Program-7",1.14,Other,"in progress",released,50LUV,2001-12-7,pending,review_step," "
549,Tra577,Transmogrifyer,Ver:4,rey63.18,"Transmogrifyer:Ver:4--Cmp Program-8",1.14,Other,"in progress",in_review,43TWS,2025-4-6,submitted,inspection_step," "
550,Tra577,Transmogrifyer,Ver:4,rey63.19,"Transmogrifyer:Ver:4--Cmp Program-9",1.14,Internal,"in progress",in_review,49FGA,2030-3-29,submitted,inspection_step,"Public Domain. No Support"
551,Tra577,Transmogrifyer,Ver:4,rey63.110,"Transmogrifyer:Ver:4--Cmp Program-10",1.14,Internal,"in progress",submitted,46BMO,2007-7-25,pending,review_step," "
552,Tra577,Transmogrifyer,Ver:4,rey63.111,"Transmogrifyer:Ver:4--Cmp Program-11",1.14,Internal,"in progress",released,74MEV,2021-2-1,pending,review_step," "
553,Tra577,Transmogrifyer,Ver:4,rey63.112,"Transmogrifyer:Ver:4--Cmp Program-12",1.14,"Open Source","in progress",submitted,60SVP,2019-7-10,approved,approval_step," "
554,Tra577,Transmogrifyer,Ver:4,rey63.113,"Transmogrifyer:Ver:4--Cmp Program-13",1.14,Other,"in progress",released,34WQN,2011-12-29,pending,review_step," "
555,Tra577,Transmogrifyer,Ver:4,rey63.114,"Transmogrifyer:Ver:4--Cmp Program-14",1.14,Commercial,"in progress",submitted,83NXP,2017-10-2,approved,approval_step,"Open Source. No commercial support"
556,Tra577,Transmogrifyer,Ver:4,rey63.115,"Transmogrifyer:Ver:4--Cmp Program-15",1.14,"Open Source","in progress",submitted,32MXI,2030-8-9,pending,review_step,"Public Domain. No Support"
557,Tra577,Transmogrifyer,Ver:4,rey63.116,"Transmogrifyer:Ver:4--Cmp Program-16",1.14,Internal,"in progress",submitted,93KKD,2007-8-3,submitted,approval_step," "
558,Tra577,Transmogrifyer,Ver:4,rey63.117,"Transmogrifyer:Ver:4--Cmp Program-17",1.14,Internal,"in progress",submitted,35DRS,2024-2-17,submitted,review_step," "
559,Tra577,Transmogrifyer,Ver:4,rey63.118,"Transmogrifyer:Ver:4--Cmp Program-18",1.14,Commercial,"in progress",submitted,93TII,2005-11-29,approved,review_step," "
560,Tra577,Transmogrifyer,Ver:4,rey63.119,"Transmogrifyer:Ver:4--Cmp Program-19",1.14,Other,"in progress",submitted,37JKP,2006-9-9,approved,approval_step," "
561,Tra759,Transmogrifyer,Ver:5,rey63.10,"Transmogrifyer:Ver:5--Cmp Program-0",1.15,Commercial,"in progress",submitted,90SSP,2002-11-7,pending,review_step," "
562,Tra759,Transmogrifyer,Ver:5,rey63.11,"Transmogrifyer:Ver:5--Cmp Program-1",1.15,"Open Source","in progress",approved,76FDR,2023-11-21,submitted,approval_step," "
563,Tra759,Transmogrifyer,Ver:5,rey63.12,"Transmogrifyer:Ver:5--Cmp Program-2",1.15,Internal,"in progress",approved,59PPR,2015-6-31,approved,review_step," "
564,Tra759,Transmogrifyer,Ver:5,rey63.13,"Transmogrifyer:Ver:5--Cmp Program-3",1.15,"Open Source","in progress",submitted,95IGK,2019-3-20,approved,approval_step," "
565,Tra759,Transmogrifyer,Ver:5,rey63.14,"Transmogrifyer:Ver:5--Cmp Program-4",1.15,Commercial,"in progress",pending,86BKV,2005-10-11,pending,review_step,"Public Domain. No Support"
566,Tra759,Transmogrifyer,Ver:5,rey63.15,"Transmogrifyer:Ver:5--Cmp Program-5",1.15,Internal,"in progress",pending,63JSH,2000-3-14,pending,review_step,"Open Source. No commercial support"
567,Tra759,Transmogrifyer,Ver:5,rey63.16,"Transmogrifyer:Ver:5--Cmp Program-6",1.15,Commercial,"in progress",approved,80JCN,2013-7-13,pending,approval_step," "
568,Tra759,Transmogrifyer,Ver:5,rey63.17,"Transmogrifyer:Ver:5--Cmp Program-7",1.15,Other,"in progress",approved,84BWF,2029-11-25,submitted,approval_step," "
569,Tra759,Transmogrifyer,Ver:5,rey63.18,"Transmogrifyer:Ver:5--Cmp Program-8",1.15,"Open Source","in progress",approved,59UUP,2012-1-22,submitted,approval_step," "
570,Tra759,Transmogrifyer,Ver:5,rey63.19,"Transmogrifyer:Ver:5--Cmp Program-9",1.15,"Open Source","in progress",pending,93VFC,2012-9-24,approved,review_step," "
571,Tra759,Transmogrifyer,Ver:5,rey63.110,"Transmogrifyer:Ver:5--Cmp Program-10",1.15,Commercial,"in progress",released,16XNE,2016-9-1,approved,inspection_step," "
572,Tra759,Transmogrifyer,Ver:5,rey63.111,"Transmogrifyer:Ver:5--Cmp Program-11",1.15,"Open Source","in progress",pending,73MVZ,2001-2-11,submitted,approval_step," "
573,Tra759,Transmogrifyer,Ver:5,rey63.112,"Transmogrifyer:Ver:5--Cmp Program-12",1.15,Commercial,"in progress",in_review,58TCB,2018-8-28,pending,inspection_step," "
574,Tra759,Transmogrifyer,Ver:5,rey63.113,"Transmogrifyer:Ver:5--Cmp Program-13",1.15,Other,"in progress",submitted,82WDS,2003-7-24,approved,inspection_step," "
575,Tra759,Transmogrifyer,Ver:5,rey63.114,"Transmogrifyer:Ver:5--Cmp Program-14",1.15,"Open Source","in progress",released,54SPN,2003-4-18,submitted,inspection_step,"Open Source. No commercial support"
576,Tra759,Transmogrifyer,Ver:5,rey63.115,"Transmogrifyer:Ver:5--Cmp Program-15",1.15,Other,"in progress",approved,91SMW,2009-2-31,pending,approval_step," "
577,Tra759,Transmogrifyer,Ver:5,rey63.116,"Transmogrifyer:Ver:5--Cmp Program-16",1.15,"Open Source","in progress",submitted,39CNS,2000-8-2,pending,review_step," "
578,Tra759,Transmogrifyer,Ver:5,rey63.117,"Transmogrifyer:Ver:5--Cmp Program-17",1.15,Internal,"in progress",submitted,47LUF,2015-5-4,approved,approval_step," "
579,Tra759,Transmogrifyer,Ver:5,rey63.118,"Transmogrifyer:Ver:5--Cmp Program-18",1.15,Commercial,"in progress",in_review,51QBQ,2012-7-1,submitted,approval_step,"Public Domain. No Support"
580,Tra759,Transmogrifyer,Ver:5,rey63.119,"Transmogrifyer:Ver:5--Cmp Program-19",1.15,"Open Source","in progress",pending,88MBZ,2016-5-19,pending,approval_step," "
581,Tra117,Transmogrifyer,Ver:6,rey63.10,"Transmogrifyer:Ver:6--Cmp Program-0",1.16,"Open Source","in progress",submitted,77PAX,2023-10-30,pending,review_step,"Public Domain. No Support"
582,Tra117,Transmogrifyer,Ver:6,rey63.11,"Transmogrifyer:Ver:6--Cmp Program-1",1.16,Commercial,"in progress",approved,64KLE,2013-12-29,submitted,approval_step," "
583,Tra117,Transmogrifyer,Ver:6,rey63.12,"Transmogrifyer:Ver:6--Cmp Program-2",1.16,"Open Source","in progress",approved,83HNK,2009-2-26,approved,inspection_step," "
584,Tra117,Transmogrifyer,Ver:6,rey63.13,"Transmogrifyer:Ver:6--Cmp Program-3",1.16,Commercial,"in progress",released,78SKU,2029-11-3,pending,review_step," "
585,Tra117,Transmogrifyer,Ver:6,rey63.14,"Transmogrifyer:Ver:6--Cmp Program-4",1.16,Internal,"in progress",in_review,83QDH,2004-2-31,approved,review_step," "
586,Tra117,Transmogrifyer,Ver:6,rey63.15,"Transmogrifyer:Ver:6--Cmp Program-5",1.16,Internal,"in progress",pending,71YYM,2001-3-31,approved,review_step," "
587,Tra117,Transmogrifyer,Ver:6,rey63.16,"Transmogrifyer:Ver:6--Cmp Program-6",1.16,"Open Source","in progress",released,22ECN,2006-8-27,approved,approval_step," "
588,Tra117,Transmogrifyer,Ver:6,rey63.17,"Transmogrifyer:Ver:6--Cmp Program-7",1.16,Other,"in progress",approved,32UMZ,2008-12-3,pending,review_step," "
589,Tra117,Transmogrifyer,Ver:6,rey63.18,"Transmogrifyer:Ver:6--Cmp Program-8",1.16,"Open Source","in progress",pending,80BLA,2026-10-13,submitted,inspection_step," "
590,Tra117,Transmogrifyer,Ver:6,rey63.19,"Transmogrifyer:Ver:6--Cmp Program-9",1.16,"Open Source","in progress",pending,92GBE,2011-6-18,pending,approval_step," "
591,Tra117,Transmogrifyer,Ver:6,rey63.110,"Transmogrifyer:Ver:6--Cmp Program-10",1.16,Other,"in progress",submitted,51LAS,2008-4-25,approved,approval_step,"Public Domain. No Support"
592,Tra117,Transmogrifyer,Ver:6,rey63.111,"Transmogrifyer:Ver:6--Cmp Program-11",1.16,"Open Source","in progress",released,25ECQ,2003-12-2,submitted,review_step," "
593,Tra117,Transmogrifyer,Ver:6,rey63.112,"Transmogrifyer:Ver:6--Cmp Program-12",1.16,Commercial,"in progress",approved,51UAP,2023-2-11,pending,approval_step," "
594,Tra117,Transmogrifyer,Ver:6,rey63.113,"Transmogrifyer:Ver:6--Cmp Program-13",1.16,Commercial,"in progress",released,84AZO,2008-11-17,submitted,review_step,"Open Source. No commercial support"
595,Tra117,Transmogrifyer,Ver:6,rey63.114,"Transmogrifyer:Ver:6--Cmp Program-14",1.16,"Open Source","in progress",in_review,21GPR,2005-9-1,approved,inspection_step," "
596,Tra117,Transmogrifyer,Ver:6,rey63.115,"Transmogrifyer:Ver:6--Cmp Program-15",1.16,Commercial,"in progress",released,61KKG,2008-6-21,submitted,review_step," "
597,Tra117,Transmogrifyer,Ver:6,rey63.116,"Transmogrifyer:Ver:6--Cmp Program-16",1.16,"Open Source","in progress",approved,20RAW,2006-9-2,approved,review_step," "
598,Tra117,Transmogrifyer,Ver:6,rey63.117,"Transmogrifyer:Ver:6--Cmp Program-17",1.16,Internal,"in progress",submitted,63CAT,2019-4-18,submitted,review_step," "
599,Tra117,Transmogrifyer,Ver:6,rey63.118,"Transmogrifyer:Ver:6--Cmp Program-18",1.16,Commercial,"in progress",approved,61SOS,2016-3-27,pending,review_step," "
600,Tra117,Transmogrifyer,Ver:6,rey63.119,"Transmogrifyer:Ver:6--Cmp Program-19",1.16,Other,"in progress",in_review,71ZJH,2003-6-7,pending,approval_step," "
601,Hwa535,Hwatzit,2-01-0,tiz57.70,"Hwatzit:2-01-0--Cmp Program-0",1.10,Other,released,approved,76CLJ,2024-4-7,approved,approval_step," "
